[0.000001] 19(name=0, level=0) initalization
[0.008080] 86(name=5 level=1) resolving waiting test with q=16 level=1 name=5
[0.008084] 86(name=5 level=1) sending reject to q=16 with ds=-1
[0.008085] 49(name=0 level=0) waiting test with q=78 level=1 name=77
[0.008086] 16(name=5 level=1) resolving waiting connect with q=86 level=0
[0.008089] 45(name=9 level=1) resolving waiting report with q=62 bestWt=96
[0.008090] 16(name=5 level=1) sending initiate to 86 with level=1, name=5, state=1
[0.008091] 7(name=5 level=1) received accrej from 12 with ds=-1
[0.008093] 49(name=0 level=0) resolving waiting test with q=78 level=1 name=77
[0.008094] 45(name=9 level=1) waiting with q=62 w=96
[0.008097] 7(name=5 level=1) sending test to 20 with level=1 name=5
[0.008099] 49(name=0 level=0) waiting test with q=78 level=1 name=77
[0.008100] 54(name=5 level=1) received accrej from 56 with ds=-1
[0.008103] 16(name=5 level=1) received test from 4 with level=1 name=5
[0.008106] 54(name=5 level=1) sending test to 8 with level=1 name=5
[0.008110] 16(name=5 level=1) sending reject to q=4 with ds=-1
[0.008119] 16(name=5 level=1) received test from 8 with level=1 name=5
[0.008124] 16(name=5 level=1) sending reject to q=8 with ds=-1
[0.008125] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008129] 5(name=5 level=1) waiting connect q=28 L=1
[0.008135] 53(name=5 level=1) received accrej from 7 with ds=-1
[0.008135] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008139] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008139] 5(name=5 level=1) waiting connect q=28 L=1
[0.008142] 25(name=0 level=0) resolving waiting connect with q=44 level=0
[0.008142] 53(name=5 level=1) sending test to 11 with level=1 name=5
[0.008143] 48(name=6 level=1) waiting with q=57 w=42
[0.008144] 5(name=5 level=1) received report from 50 with weight=394
[0.008147] 25(name=0 level=0) waiting connect q=44 L=0
[0.008147] 5(name=5 level=1) sending report to 0 with bestWt=42
[0.008154] 75(name=0 level=0) received initate from 0 with level=1 name=5 state=1
[0.008154] 40(name=10 level=1) received report from 82 with weight=58
[0.008154] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008156] 8(name=5 level=1) received accrej from 20 with ds=-1
[0.008159] 5(name=5 level=1) waiting connect q=28 L=1
[0.008162] 40(name=10 level=1) sending changeroot to 42
[0.008162] 8(name=5 level=1) sending test to 21 with level=1 name=5
[0.008178] 22(name=0 level=0) received initate from 2 with level=1 name=5 state=1
[0.008181] 42(name=10 level=1) received changeroot from 40
[0.008183] 38(name=5 level=1) received accrej from 25 with ds=-1
[0.008186] 22(name=5 level=1) sending test to 98 with level=1 name=5
[0.008190] 42(name=10 level=1) sending connect to 0 with level=1
[0.008190] 96(name=5 level=1) received accrej from 12 with ds=-1
[0.008192] 38(name=5 level=1) sending test to 1 with level=1 name=5
[0.008194] 45(name=9 level=1) resolving waiting report with q=62 bestWt=96
[0.008195] 97(name=5 level=1) received accrej from 4 with ds=-1
[0.008195] 96(name=5 level=1) sending test to 13 with level=1 name=5
[0.008197] 4(name=5 level=1) received accrej from 16 with ds=-1
[0.008200] 45(name=9 level=1) waiting with q=62 w=96
[0.008201] 97(name=5 level=1) sending test to 6 with level=1 name=5
[0.008204] 4(name=5 level=1) sending test to 1 with level=1 name=5
[0.008205] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008208] 54(name=5 level=1) received accrej from 8 with ds=-1
[0.008211] 48(name=6 level=1) waiting with q=57 w=42
[0.008214] 54(name=5 level=1) sending test to 9 with level=1 name=5
[0.008214] 6(name=52 level=1) received test from 91 with level=1 name=5
[0.008218] 25(name=0 level=0) resolving waiting connect with q=44 level=0
[0.008222] 6(name=52 level=1) sending accept to q=91 with ds=1
[0.008224] 25(name=0 level=0) waiting connect q=44 L=0
[0.008235] 6(name=52 level=1) received test from 13 with level=1 name=5
[0.008238] 6(name=52 level=1) sending accept to q=13 with ds=1
[0.008248] 81(name=72 level=1) received accrej from 4 with ds=1
[0.008254] 81(name=72 level=1) sending report to 71 with bestWt=314
[0.008263] 9(name=5 level=1) received test from 7 with level=1 name=5
[0.008266] 75(name=5 level=1) sending test to 1 with level=1 name=5
[0.008266] 57(name=6 level=1) received accrej from 5 with ds=1
[0.008273] 9(name=5 level=1) sending reject to q=7 with ds=-1
[0.008274] 57(name=6 level=1) sending report to 48 with bestWt=42
[0.008277] 20(name=5 level=1) received test from 8 with level=1 name=5
[0.008285] 53(name=5 level=1) received accrej from 11 with ds=-1
[0.008291] 53(name=5 level=1) sending test to 12 with level=1 name=5
[0.008293] 8(name=5 level=1) received accrej from 21 with ds=-1
[0.008297] 25(name=0 level=0) resolving waiting connect with q=44 level=0
[0.008299] 8(name=5 level=1) sending test to 24 with level=1 name=5
[0.008303] 13(name=0 level=0) received initate from 0 with level=1 name=5 state=1
[0.008303] 25(name=0 level=0) waiting connect q=44 L=0
[0.008310] 13(name=5 level=1) sending test to 2 with level=1 name=5
[0.008310] 66(name=5 level=1) received accrej from 1 with ds=-1
[0.008315] 66(name=5 level=1) sending test to 2 with level=1 name=5
[0.008322] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008323] 10(name=72 level=1) received test from 54 with level=1 name=5
[0.008327] 48(name=6 level=1) waiting with q=57 w=42
[0.008329] 45(name=9 level=1) resolving waiting report with q=62 bestWt=96
[0.008331] 10(name=72 level=1) sending accept to q=54 with ds=1
[0.008335] 45(name=9 level=1) waiting with q=62 w=96
[0.008337] 17(name=0 level=0) received test from 32 with level=1 name=5
[0.008348] 17(name=0 level=0) waiting test with q=32 level=1 name=5
[0.008352] 96(name=5 level=1) received accrej from 13 with ds=-1
[0.008354] 17(name=0 level=0) resolving waiting test with q=32 level=1 name=5
[0.008357] 96(name=5 level=1) sending test to 14 with level=1 name=5
[0.008358] 51(name=0 level=0) received initate from 0 with level=1 name=5 state=1
[0.008359] 17(name=0 level=0) waiting test with q=32 level=1 name=5
[0.008362] 49(name=0 level=0) resolving waiting test with q=78 level=1 name=77
[0.008362] 52(name=5 level=1) received accrej from 2 with ds=-1
[0.008364] 51(name=5 level=1) sending test to 84 with level=1 name=5
[0.008365] 17(name=0 level=0) resolving waiting test with q=32 level=1 name=5
[0.008367] 49(name=0 level=0) waiting test with q=78 level=1 name=77
[0.008368] 52(name=5 level=1) sending test to 33 with level=1 name=5
[0.008369] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008370] 17(name=0 level=0) waiting test with q=32 level=1 name=5
[0.008375] 5(name=5 level=1) waiting connect q=28 L=1
[0.008377] 17(name=0 level=0) received initate from 32 with level=1 name=5 state=1
[0.008381] 54(name=5 level=1) received accrej from 9 with ds=-1
[0.008383] 17(name=5 level=1) sending test to 2 with level=1 name=5
[0.008388] 54(name=5 level=1) sending test to 10 with level=1 name=5
[0.008394] 17(name=5 level=1) resolving waiting test with q=32 level=1 name=5
[0.008397] 17(name=5 level=1) sending reject to q=32 with ds=-1
[0.008397] 20(name=5 level=1) sending reject to q=8 with ds=-1
[0.008403] 53(name=5 level=1) received accrej from 12 with ds=-1
[0.008406] 8(name=5 level=1) received test from 35 with level=1 name=5
[0.008407] 21(name=5 level=1) received accrej from 2 with ds=-1
[0.008409] 53(name=5 level=1) sending test to 17 with level=1 name=5
[0.008411] 25(name=0 level=0) resolving waiting connect with q=44 level=0
[0.008412] 8(name=5 level=1) sending reject to q=35 with ds=-1
[0.008416] 21(name=5 level=1) sending test to 62 with level=1 name=5
[0.008417] 25(name=0 level=0) waiting connect q=44 L=0
[0.008422] 8(name=5 level=1) received accrej from 24 with ds=1
[0.008428] 8(name=5 level=1) sending report to 0 with bestWt=486
[0.008431] 25(name=0 level=0) resolving waiting connect with q=44 level=0
[0.008435] 25(name=0 level=0) waiting connect q=44 L=0
[0.008440] 25(name=0 level=0) received initate from 0 with level=1 name=5 state=1
[0.008445] 25(name=5 level=1) sending test to 1 with level=1 name=5
[0.008451] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008453] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008455] 25(name=5 level=1) resolving waiting connect with q=44 level=0
[0.008457] 48(name=6 level=1) waiting with q=57 w=42
[0.008457] 5(name=5 level=1) waiting connect q=28 L=1
[0.008460] 25(name=5 level=1) sending initiate to 44 with level=1, name=5, state=1
[0.008466] 49(name=0 level=0) resolving waiting test with q=78 level=1 name=77
[0.008468] 11(name=0 level=0) received initate from 0 with level=1 name=5 state=1
[0.008470] 84(name=6 level=1) received connect from 93 with level=0
[0.008472] 25(name=5 level=1) received test from 35 with level=1 name=5
[0.008473] 49(name=0 level=0) waiting test with q=78 level=1 name=77
[0.008474] 11(name=5 level=1) sending test to 1 with level=1 name=5
[0.008476] 30(name=5 level=1) received test from 79 with level=1 name=5
[0.008477] 25(name=5 level=1) sending reject to q=35 with ds=-1
[0.008477] 84(name=6 level=1) sending initiate to 93 with level=1, name=6, state=1
[0.008484] 49(name=0 level=0) resolving waiting test with q=78 level=1 name=77
[0.008484] 30(name=5 level=1) sending reject to q=79 with ds=-1
[0.008489] 49(name=0 level=0) waiting test with q=78 level=1 name=77
[0.008495] 49(name=0 level=0) received test from 5 with level=1 name=5
[0.008495] 6(name=52 level=1) received test from 85 with level=1 name=5
[0.008496] 22(name=5 level=1) received accrej from 98 with ds=1
[0.008498] 49(name=0 level=0) waiting test with q=5 level=1 name=5
[0.008500] 69(name=14 level=1) received accrej from 0 with ds=1
[0.008502] 6(name=52 level=1) sending accept to q=85 with ds=1
[0.008503] 49(name=0 level=0) resolving waiting test with q=78 level=1 name=77
[0.008503] 22(name=5 level=1) sending report to 2 with bestWt=253
[0.008506] 49(name=0 level=0) waiting test with q=78 level=1 name=77
[0.008506] 69(name=14 level=1) sending report to 73 with bestWt=50
[0.008509] 52(name=5 level=1) received accrej from 33 with ds=1
[0.008510] 14(name=5 level=1) received accrej from 7 with ds=-1
[0.008510] 4(name=5 level=1) received test from 14 with level=1 name=5
[0.008517] 53(name=5 level=1) received accrej from 17 with ds=-1
[0.008517] 4(name=5 level=1) sending reject to q=14 with ds=-1
[0.008523] 35(name=0 level=0) received initate from 0 with level=1 name=5 state=1
[0.008523] 53(name=5 level=1) sending test to 18 with level=1 name=5
[0.008529] 4(name=5 level=1) received test from 79 with level=1 name=5
[0.008530] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008532] 35(name=5 level=1) sending test to 25 with level=1 name=5
[0.008535] 4(name=5 level=1) sending reject to q=79 with ds=-1
[0.008535] 5(name=5 level=1) waiting connect q=28 L=1
[0.008558] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008564] 14(name=5 level=1) sending test to 4 with level=1 name=5
[0.008564] 48(name=6 level=1) waiting with q=57 w=42
[0.008567] 21(name=5 level=1) received accrej from 62 with ds=1
[0.008569] 67(name=5 level=1) received test from 44 with level=1 name=5
[0.008573] 21(name=5 level=1) sending report to 0 with bestWt=274
[0.008576] 67(name=5 level=1) sending report to 1 with bestWt=100000
[0.008579] 51(name=5 level=1) received accrej from 84 with ds=1
[0.008584] 51(name=5 level=1) sending report to 0 with bestWt=242
[0.008593] 54(name=5 level=1) received accrej from 10 with ds=1
[0.008594] 45(name=9 level=1) resolving waiting report with q=62 bestWt=96
[0.008600] 19(name=0 level=0) received initate from 2 with level=1 name=5 state=1
[0.008600] 54(name=5 level=1) sending report to 2 with bestWt=609
[0.008601] 45(name=9 level=1) waiting with q=62 w=96
[0.008608] 19(name=5 level=1) sending test to 84 with level=1 name=5
[0.008610] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008611] 45(name=9 level=1) resolving waiting report with q=62 bestWt=96
[0.008614] 45(name=9 level=1) waiting with q=62 w=96
[0.008615] 5(name=5 level=1) waiting connect q=28 L=1
[0.008617] 85(name=5 level=1) received accrej from 2 with ds=-1
[0.008620] 45(name=9 level=1) received test from 9 with level=1 name=5
[0.008623] 85(name=5 level=1) sending test to 7 with level=1 name=5
[0.008624] 45(name=9 level=1) sending accept to q=9 with ds=1
[0.008631] 45(name=9 level=1) resolving waiting report with q=62 bestWt=96
[0.008637] 45(name=9 level=1) waiting with q=62 w=96
[0.008642] 45(name=9 level=1) resolving waiting report with q=62 bestWt=96
[0.008642] 24(name=13 level=1) received test from 8 with level=1 name=5
[0.008647] 45(name=9 level=1) waiting with q=62 w=96
[0.008649] 24(name=13 level=1) sending accept to q=8 with ds=1
[0.008653] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008655] 35(name=5 level=1) received accrej from 25 with ds=-1
[0.008655] 16(name=5 level=1) received report from 86 with weight=100000
[0.008659] 77(name=35 level=1) received accrej from 0 with ds=1
[0.008659] 48(name=6 level=1) waiting with q=57 w=42
[0.008661] 35(name=5 level=1) sending test to 4 with level=1 name=5
[0.008664] 16(name=5 level=1) received accrej from 86 with ds=-1
[0.008669] 16(name=5 level=1) sending test to 2 with level=1 name=5
[0.008676] 97(name=5 level=1) received accrej from 6 with ds=1
[0.008683] 16(name=5 level=1) received test from 2 with level=1 name=5
[0.008684] 97(name=5 level=1) sending report to 1 with bestWt=420
[0.008684] 84(name=6 level=1) received accrej from 93 with ds=-1
[0.008686] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008689] 16(name=5 level=1) sending report to 0 with bestWt=100000
[0.008689] 84(name=6 level=1) sending test to 1 with level=1 name=6
[0.008692] 5(name=5 level=1) waiting connect q=28 L=1
[0.008718] 14(name=5 level=1) received accrej from 4 with ds=-1
[0.008720] 69(name=14 level=1) received changeroot from 73
[0.008725] 69(name=14 level=1) sending connect to 0 with level=1
[0.008744] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008750] 48(name=6 level=1) waiting with q=57 w=42
[0.008754] 14(name=5 level=1) sending test to 6 with level=1 name=5
[0.008755] 4(name=5 level=1) received test from 41 with level=1 name=5
[0.008761] 4(name=5 level=1) sending reject to q=41 with ds=-1
[0.008762] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008765] 76(name=35 level=1) received report from 94 with weight=279
[0.008767] 14(name=5 level=1) received test from 17 with level=1 name=5
[0.008767] 5(name=5 level=1) waiting connect q=28 L=1
[0.008771] 76(name=35 level=1) sending report to 77 with bestWt=75
[0.008773] 14(name=5 level=1) sending reject to q=17 with ds=-1
[0.008785] 8(name=5 level=1) received test from 47 with level=1 name=5
[0.008791] 8(name=5 level=1) sending reject to q=47 with ds=-1
[0.008802] 77(name=35 level=1) received report from 83 with weight=81
[0.008806] 77(name=35 level=1) waiting with q=83 w=81
[0.008813] 77(name=35 level=1) resolving waiting report with q=83 bestWt=81
[0.008818] 81(name=72 level=1) received report from 71 with weight=209
[0.008818] 6(name=52 level=1) received test from 14 with level=1 name=5
[0.008819] 77(name=35 level=1) waiting with q=83 w=81
[0.008823] 6(name=52 level=1) sending accept to q=14 with ds=1
[0.008840] 5(name=5 level=1) resolving waiting connect with q=28 level=1
[0.008844] 48(name=6 level=1) resolving waiting report with q=57 bestWt=42
[0.008845] 5(name=5 level=1) waiting connect q=28 L=1
[0.008848] 48(name=6 level=1) waiting with q=57 w=42
[0.008850] 49(name=0 level=0) resolving waiting test with q=5 level=1 name=5
[0.008855] 49(name=0 level=0) waiting test with q=5 level=1 name=5
[0.008862] 19(name=5 level=1) received accrej from 84 with ds=1
[0.008864] 49(name=0 level=0) resolving waiting test with q=78 level=1 name=77
[0.008864] 57(name=6 level=1) received test from 5 with level=1 name=5
[0.008864] 94(name=35 level=1) received accrej from 18 with ds=1
[0.008868] 49(name=0 level=0) waiting test with q=78 level=1 name=77
[0.008869] 19(name=5 level=1) sending report to 2 with bestWt=214
